Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_4199	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4200	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	NA
ASV_4201	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_4202	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_4203	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4204	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4205	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4206	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4207	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	NA
ASV_4208	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4209	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4210	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4211	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4212	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
ASV_4213	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4214	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4215	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV_4216	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4217	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
ASV_4219	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	NA
ASV_4220	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4221	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4222	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	NA
ASV_4223	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	NA
ASV_4224	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4225	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4226	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4227	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4228	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_4229	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4230	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4231	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4232	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_4233	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4234	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4235	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	NA	NA
ASV_4236	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4237	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Dehalobacter	NA
ASV_4238	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA
ASV_4239	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
ASV_4240	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4241	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4242	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4243	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	NA
ASV_4244	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_4245	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Syntrophococcus	NA
ASV_4246	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4247	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4248	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4249	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4250	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4251	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4252	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4253	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4254	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4255	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_4256	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4257	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4258	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4259	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4260	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4261	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_4262	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4263	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4264	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4265	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4266	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4267	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4268	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	NA	NA
ASV_4269	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
ASV_4270	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
ASV_4271	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	NA
ASV_4272	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4273	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4274	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4275	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	NA
ASV_4276	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4277	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4278	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4279	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4280	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4281	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	NA
ASV_4282	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4283	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4284	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4285	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	NA
ASV_4286	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
ASV_4287	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_4288	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4289	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4290	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4291	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4292	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4293	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4294	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4295	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4296	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4297	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_4298	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4299	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4300	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_4301	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4302	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
ASV_4303	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4304	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4305	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4306	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerobacterium	NA
ASV_4307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	NA	NA
ASV_4308	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4309	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4310	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_4311	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4312	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4313	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4314	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4315	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4316	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4317	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4318	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4319	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4320	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4321	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	NA
ASV_4322	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4323	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4324	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4325	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4326	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4327	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_4328	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4329	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4330	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4331	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4332	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_4333	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4334	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4335	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_4337	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4338	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_4339	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	NA
ASV_4340	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4341	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4342	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4343	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4344	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4345	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4346	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4347	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Parvibacter	NA
ASV_4348	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4349	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4350	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4351	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
ASV_4353	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	NA
ASV_4354	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4355	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4356	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4357	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_4358	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4359	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_4360	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_4361	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4362	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4363	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4364	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4365	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4366	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4367	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	NA
ASV_4368	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4369	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4370	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4371	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4372	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4373	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4374	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4375	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
ASV_4376	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4377	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_4378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	ruminicola
ASV_4379	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4380	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Peptococcus	NA
ASV_4381	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4382	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4383	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4384	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_4385	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_4386	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4387	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4388	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_4389	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4390	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII	NA
ASV_4391	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4392	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_4393	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4394	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4395	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4396	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4397	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4398	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4399	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4400	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4401	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4402	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4403	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4404	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4405	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA
ASV_4406	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Coprobacter	NA
ASV_4407	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_4408	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4409	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4410	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4411	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4412	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4413	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA
ASV_4414	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4415	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4416	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	NA
ASV_4417	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4418	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus	NA
ASV_4419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4420	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4421	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
ASV_4422	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	NA
ASV_4423	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4424	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4425	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4426	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4427	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4428	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4429	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	NA
ASV_4430	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_4431	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4432	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4433	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4434	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4435	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4436	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4437	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4439	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4440	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4441	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4442	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4443	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter	NA
ASV_4444	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4445	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4446	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4447	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_4448	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4449	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4450	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4451	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XIII	Anaerovorax	NA
ASV_4452	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4453	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudobacteroides	NA
ASV_4454	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4455	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	NA
ASV_4456	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_4457	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4458	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4459	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	NA
ASV_4460	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4461	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetanaerobacterium	NA
ASV_4462	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	NA
ASV_4463	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4464	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4465	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4466	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA
ASV_4467	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4468	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	NA
ASV_4469	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4470	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4471	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4472	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4473	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4474	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4475	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	NA
ASV_4476	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4477	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
