Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_3897	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_3898	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_3899	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3900	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3901	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Enterorhabdus	Enterorhabdus_muris(NR_144609.1)
ASV_3902	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
ASV_3903	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3904	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVb	NA
ASV_3905	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3906	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3907	Bacteria	Cyanobacteria/Chloroplast	Cyanobacteria	Unclassified	NA	NA	NA
ASV_3908	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_3909	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_3910	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3911	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3912	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_3913	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3914	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_3915	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
ASV_3916	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_3917	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3918	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	Paludibacter_propionicigenes(AB078842)
ASV_3919	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3920	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_3921	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Flintibacter_butyricus(NR_144611.1)
ASV_3922	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	NA
ASV_3923	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3924	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_3925	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_3926	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_3927	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3928	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3929	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3930	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Negativibacillus_massiliensis(NR_147378.1)
ASV_3931	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_3932	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3933	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3934	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3935	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3936	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3937	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_3938	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus_comes(EF031542)
ASV_3939	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3940	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3941	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_3942	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3943	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_3944	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3945	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3946	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3947	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_3948	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter_olleyae(AY615201)
ASV_3949	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_3950	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3951	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3952	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_3953	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3954	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3955	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3956	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_3957	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3958	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3959	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus	Anaerorhabdus_furcosa(GU585668)
ASV_3960	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_3961	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_hathewayi(AJ311620)
ASV_3962	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3963	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_3964	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_albus(L76598)
ASV_3965	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_3966	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
ASV_3967	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_3968	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_3969	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3970	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3971	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3972	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	NA
ASV_3973	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_3974	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3975	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
ASV_3976	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	NA
ASV_3977	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3978	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_3979	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3980	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_3981	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	NA
ASV_3982	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_3983	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_3984	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Clostridium_viride(X81125)
ASV_3985	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2	Ruminococcus_faecis(FJ611794)
ASV_3986	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3987	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3988	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3989	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3990	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	NA
ASV_3991	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3992	Bacteria	NA	NA	NA	NA	NA	NA
ASV_3993	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3994	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_3995	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_3996	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	NA
ASV_3997	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_3998	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_3999	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_4000	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4001	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_incertae_sedis	Longicatena_caecimuris(NR_144614.1)
ASV_4002	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4003	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Eubacterium_hallii(L34621)
ASV_4004	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_4005	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4006	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_4007	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Acetivibrio	Acetivibrio_cellulolyticus(L35516)
ASV_4008	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4009	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4010	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4011	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4012	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4013	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4014	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4015	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4016	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus_luminyensis(HQ896499)
ASV_4017	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4018	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4019	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4020	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_4021	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4022	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	Neglecta_timonensis(NR_144736.1)
ASV_4023	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_4024	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiracea_incertae_sedis	Frisingicoccus_caecimuris(NR_144612.1)
ASV_4025	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4026	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus_colihominis(AJ315980)
ASV_4027	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4028	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_4029	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4030	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4031	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_4032	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4033	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4034	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4035	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_4036	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4037	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4038	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Papillibacter	Papillibacter_cinnamivorans(AF167711)
ASV_4039	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caecigallinarum(NR_145844.1)
ASV_4040	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4041	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4042	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4043	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
ASV_4044	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4045	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4046	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4047	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4048	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4049	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4050	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4051	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4052	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4053	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4054	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4055	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_4056	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4057	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4058	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4059	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4060	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4061	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4062	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4063	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_4064	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4065	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4066	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4067	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea_formicigenerans(L34619)
ASV_4068	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4069	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4070	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4071	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4072	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4073	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4074	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4075	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4076	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor_plautii(AY724678)
ASV_4077	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4078	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4079	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4080	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	NA
ASV_4081	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus_comes(EF031542)
ASV_4082	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_4083	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4084	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
ASV_4085	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4086	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4087	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	Oscillibacter_sp.(JF750939)
ASV_4088	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4089	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4090	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4091	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4092	Bacteria	Firmicutes	NA	NA	NA	NA	NA
ASV_4093	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	NA
ASV_4094	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4095	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4096	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4097	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pseudoflavonifractor	Pseudoflavonifractor_capillosus(AY136666)
ASV_4098	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4099	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax_ferrireducens(CP000267)
ASV_4100	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4101	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4102	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_4103	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
ASV_4104	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4105	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_4106	Bacteria	Tenericutes	Mollicutes	NA	NA	NA	NA
ASV_4107	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4108	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	NA	NA	NA
ASV_4109	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4110	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Mediterranea_massiliensis(NR_144747.1)
ASV_4111	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4112	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_4113	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4114	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	Colidextribacter_massiliensis(NR_147375.1)
ASV_4115	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4116	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4117	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4118	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	Mucispirillum_schaedleri(AY387670)
ASV_4119	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4120	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4121	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III	NA
ASV_4122	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4123	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_hylemonae(AB023973)
ASV_4124	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4125	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4126	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	NA
ASV_4127	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4128	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4129	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	Paraprevotella_clara(AB331896)
ASV_4130	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_4131	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	Victivallis_vadensis(AY049713)
ASV_4132	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	NA
ASV_4133	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	NA
ASV_4134	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4135	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4136	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	NA
ASV_4137	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4138	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4139	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_IV	NA
ASV_4140	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4141	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4142	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4143	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4144	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4145	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4146	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4147	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4148	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4149	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4150	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4151	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4152	Bacteria	NA	NA	NA	NA	NA	NA
ASV_4153	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4154	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4155	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
ASV_4156	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4157	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_4158	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
ASV_4159	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
ASV_4160	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_4161	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
ASV_4162	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	Sporobacter_termitidis(Z49863)
ASV_4163	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella	Muribaculum_intestinale(NR_144616.1)
ASV_4164	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
